"","r_mf_9a_6p","r_mf_6p_10","r_sa_9a_6p","r_sa_6p_10","r_su_9a_6p","r_su_6p_10","t_mf_9a_6p","t_mf_6p_10","t_sa_9a_6p","t_sa_6p_10","t_su_9a_6p","t_su_6p_10","credit_card","longitude","latitude","geo_local_area","avg_rate","avg_time","rate_level","time_level"
"6173",1,2,1,2,1,2,3,4,3,4,3,4,"No",-123.125663654267,49.2761210296558,"Downtown",1.5,3.5,"very low","very low"
"6174",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.108781626408,49.2694029614869,"Mount Pleasant",1,3,"very low","very low"
"6175",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.129734306587,49.2633681412639,"Fairview",1,3,"very low","very low"
"6176",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.165579858339,49.2641127677678,"Kitsilano",1,3,"very low","very low"
"6177",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.165579858339,49.2641127677678,"Kitsilano",1,3,"very low","very low"
"6178",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.166034175447,49.2639563727579,"Kitsilano",1,3,"very low","very low"
"6179",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.169192653672,49.2640073542008,"Kitsilano",1.5,3,"very low","very low"
"6180",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.169728168491,49.2640171381466,"Kitsilano",1.5,3,"very low","very low"
"6181",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.169633308677,49.2641793891075,"Kitsilano",1.5,3,"very low","very low"
"6182",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.141325333439,49.2635537347913,"Fairview",1,3,"very low","very low"
"6183",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.141678723112,49.2635592388338,"Fairview",1,3,"very low","very low"
"6184",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.124666659115,49.2730293115504,"Downtown",1,3.5,"very low","very low"
"6185",1,0.5,1,0.5,1,0.5,24,24,24,24,24,24,"No",-123.101033239314,49.2473292649583,"Riley Park",0.75,24,"very low","very high"
"6186",1.5,1.5,1.5,1.5,1.5,1.5,24,24,24,24,24,24,"No",-123.101319240884,49.2471083254842,"Riley Park",1.5,24,"very low","very high"
"6187",4,7,4,7,4,7,2,4,2,4,2,4,"No",-123.120062454597,49.2765386051751,"Downtown",5.5,3,"moderate","very low"
"6188",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.124672779591,49.2732977754438,"Downtown",1,3.5,"very low","very low"
"6189",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.125178116587,49.2732106233828,"Downtown",1,3.5,"very low","very low"
"6190",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.125355511471,49.2731997087961,"Downtown",1,3.5,"very low","very low"
"6191",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.170339225174,49.2640270781216,"Kitsilano",1.5,3,"very low","very low"
"6192",1,1,1,1,1,1,24,24,24,24,24,24,"Yes",-123.102944509004,49.2774031628888,"Downtown",1,24,"very low","very high"
"6193",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.110389438649,49.2630434748497,"Mount Pleasant",1,3,"very low","very low"
"6194",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.128719786321,49.2884395570155,"West End",1,3,"very low","very low"
"6195",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.054686585558,49.2809728131768,"Hastings-Sunrise",1,3,"very low","very low"
"6196",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.103503287959,49.2701100652971,"Mount Pleasant",1,3.5,"very low","very low"
"6197",1,1,1,1,1,1,10,4,10,4,10,4,"Yes",-123.085800585883,49.2661479788093,"Strathcona",1,7,"very low","low"
"6198",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.140454288983,49.2645971795116,"Fairview",1.5,3,"very low","very low"
"6199",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.096400512748,49.2619136469281,"Mount Pleasant",1,3,"very low","very low"
"6200",9,4,9,4,9,4,2,4,2,4,2,4,"Yes",-123.120547047408,49.2859120846921,"Downtown",6.5,3,"high","very low"
"6201",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.174477319555,49.2640949069019,"Kitsilano",2,3,"low","very low"
"6202",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.06978849493,49.2674959141507,"Grandview-Woodland",2,3,"low","very low"
"6203",0.5,0.5,0.5,0.5,0.5,0.5,24,24,24,24,24,24,"No",-123.099674972651,49.2839785009524,"Downtown",0.5,24,"very low","very high"
"6204",0.5,0.5,0.5,0.5,0.5,0.5,24,24,24,24,24,24,"No",-123.122236733027,49.2785628687025,"Downtown",0.5,24,"very low","very high"
"6205",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.111948048283,49.2665556909373,"Mount Pleasant",1,3,"very low","very low"
"6206",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.112371621418,49.2665649855875,"Mount Pleasant",1,3,"very low","very low"
"6207",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.124508462396,49.2730701403935,"Downtown",1,3.5,"very low","very low"
"6208",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.124345760984,49.273112826877,"Downtown",1,3.5,"very low","very low"
"6209",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.124170941495,49.273158422606,"Downtown",1,3.5,"very low","very low"
"6210",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.138670030594,49.2642077194128,"Fairview",1,3,"very low","very low"
"6211",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.069218357137,49.2730814001839,"Grandview-Woodland",2,3,"low","very low"
"6212",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.069261212164,49.2729964868964,"Grandview-Woodland",2,3,"low","very low"
"6213",1,2,1,2,1,2,2,4,2,4,2,4,"No",-123.06935671773,49.2657326831751,"Grandview-Woodland",1.5,3,"very low","very low"
"6214",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.127753782036,49.2894397672414,"Downtown",1,3,"very low","very low"
"6215",2,1,2,1,2,1,3,4,3,4,3,4,"No",-123.126615096315,49.2742161592856,"Downtown",1.5,3.5,"very low","very low"
"6216",2,1,2,1,2,1,3,4,3,4,3,4,"No",-123.12640539853,49.2745419607889,"Downtown",1.5,3.5,"very low","very low"
"6217",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.127904387253,49.2897941721074,"Downtown",1,3,"very low","very low"
"6218",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.127904387253,49.2897941721074,"Downtown",1,3,"very low","very low"
"6219",3,1,3,1,3,1,2,4,2,4,2,4,"No",-123.15453044114,49.2639457503117,"Kitsilano",2,3,"low","very low"
"6220",3,1,3,1,3,1,2,4,2,4,2,4,"No",-123.154874859805,49.2639512529773,"Kitsilano",2,3,"low","very low"
"6221",3,1,3,1,3,1,2,4,2,4,2,4,"No",-123.155048586866,49.2639536555729,"Kitsilano",2,3,"low","very low"
"6222",1,0.5,1,0.5,1,0.5,24,24,24,24,24,24,"No",-123.12507630573,49.2741519004801,"Downtown",0.75,24,"very low","very high"
"6223",2,4,2,4,2,4,2,4,2,4,2,4,"Yes",-123.125096184399,49.2845072946981,"West End",3,3,"low","very low"
"6224",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.069604285193,49.2759647286528,"Grandview-Woodland",1,3,"very low","very low"
"6225",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.108482601704,49.2631820890437,"Mount Pleasant",1,3.5,"very low","very low"
"6226",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.068845144803,49.2604047331164,"Kensington-Cedar Cottage",1.5,3,"very low","very low"
"6227",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.129755253329,49.2635463847609,"Fairview",1,3,"very low","very low"
"6228",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.12993600179,49.2635490061292,"Fairview",1,3,"very low","very low"
"6229",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.130118111715,49.2635519045329,"Fairview",1,3,"very low","very low"
"6230",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.130482732259,49.2635584736145,"Fairview",1,3,"very low","very low"
"6231",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.107805553744,49.2631660546321,"Mount Pleasant",1,3.5,"very low","very low"
"6232",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.150789542494,49.2637027221324,"Kitsilano",1,3,"very low","very low"
"6233",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.108821956408,49.2631896587166,"Mount Pleasant",1,3.5,"very low","very low"
"6234",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.141856173929,49.2635619895215,"Fairview",1,3,"very low","very low"
"6235",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.142034450213,49.2635650087782,"Fairview",1,3,"very low","very low"
"6236",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.142564467297,49.2635736210748,"Fairview",1,3,"very low","very low"
"6237",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.142736008307,49.2635764676553,"Fairview",1,3,"very low","very low"
"6238",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.143084037128,49.2635817041658,"Fairview",1,3,"very low","very low"
"6239",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.069792587445,49.2672496591165,"Grandview-Woodland",2,3,"low","very low"
"6240",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.069795658221,49.2670878965959,"Grandview-Woodland",2,3,"low","very low"
"6241",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.069535258511,49.2675061324561,"Grandview-Woodland",2,3,"low","very low"
"6242",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.069535258511,49.2675061324561,"Grandview-Woodland",2,3,"low","very low"
"6243",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.148725565523,49.2636715123993,"Kitsilano",1,3,"very low","very low"
"6244",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.151152999711,49.2639031372011,"Kitsilano",1,3,"very low","very low"
"6245",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.151328363625,49.2639105535798,"Kitsilano",1,3,"very low","very low"
"6246",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.151505720016,49.2639177871754,"Kitsilano",1,3,"very low","very low"
"6247",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.149586544689,49.2636854768954,"Kitsilano",1,3,"very low","very low"
"6248",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.14907016103,49.2636772570203,"Kitsilano",1,3,"very low","very low"
"6249",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.151858348314,49.263924781272,"Kitsilano",1,3,"very low","very low"
"6250",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.099968027544,49.2779833570867,"Downtown",1,3,"very low","very low"
"6251",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.133084784153,49.2636011294477,"Fairview",1,3,"very low","very low"
"6252",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.133254276459,49.2636038665323,"Fairview",1,3,"very low","very low"
"6253",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.133423755087,49.2636066213745,"Fairview",1,3,"very low","very low"
"6254",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.132206041477,49.2634078687865,"Fairview",1,3,"very low","very low"
"6255",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.132381719917,49.263411274713,"Fairview",1,3,"very low","very low"
"6256",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.137490736427,49.263696428948,"Fairview",1.5,3,"very low","very low"
"6257",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.069792587445,49.2672496591165,"Grandview-Woodland",2,3,"low","very low"
"6258",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.164587126275,49.2643806332335,"Kitsilano",1,3.5,"very low","very low"
"6259",3,1,3,1,3,1,3,4,3,4,3,4,"No",-123.13312247823,49.2750476198279,"Downtown",2,3.5,"low","very low"
"6260",3,1,3,1,3,1,3,4,3,4,3,4,"No",-123.133240369381,49.2749673458026,"Downtown",2,3.5,"low","very low"
"6261",3,1,3,1,3,1,3,4,3,4,3,4,"No",-123.133075793649,49.275258241988,"Downtown",2,3.5,"low","very low"
"6262",3,1,3,1,3,1,3,4,3,4,3,4,"No",-123.13319790423,49.2751773244912,"Downtown",2,3.5,"low","very low"
"6263",3,6,3,6,3,6,2,4,2,4,2,4,"No",-123.138040113541,49.2898422277547,"West End",4.5,3,"moderate","very low"
"6264",4,6,4,6,4,6,2,4,2,4,2,4,"No",-123.139347898396,49.2889755389147,"West End",5,3,"moderate","very low"
"6265",1,1,1,1,1,1,2,4,2,4,2,4,"Yes",-123.056711501717,49.2814473491431,"Grandview-Woodland",1,3,"very low","very low"
"6266",4,6,4,6,4,6,2,4,2,4,2,4,"No",-123.139347898396,49.2889755389147,"West End",5,3,"moderate","very low"
"6267",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.151485740375,49.2636994636931,"Kitsilano",1,3,"very low","very low"
"6268",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.150959452271,49.2637021944249,"Kitsilano",1,3,"very low","very low"
"6269",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.144370707308,49.2637826756847,"Fairview",1.5,3,"very low","very low"
"6270",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.144715029586,49.2637889013869,"Fairview",1.5,3,"very low","very low"
"6271",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.155908789735,49.2639677539046,"Kitsilano",1,3,"very low","very low"
"6272",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.162959419608,49.2639002395579,"Kitsilano",1,3,"very low","very low"
"6273",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.163299850688,49.2639050570879,"Kitsilano",1,3,"very low","very low"
"6274",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.134389758241,49.2636230964429,"Fairview",1.5,3,"very low","very low"
"6275",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.163478665593,49.2639080784769,"Kitsilano",1,3,"very low","very low"
"6276",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.163662926618,49.2640907711643,"Kitsilano",1,3,"very low","very low"
"6277",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.163700205603,49.263908916194,"Kitsilano",1,3,"very low","very low"
"6278",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.155908789735,49.2639677539046,"Kitsilano",1,3,"very low","very low"
"6279",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.156076825359,49.2639697668447,"Kitsilano",1,3,"very low","very low"
"6280",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.156076825359,49.2639697668447,"Kitsilano",1,3,"very low","very low"
"6281",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.156250390444,49.2639730673729,"Kitsilano",1,3,"very low","very low"
"6282",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.156516486487,49.2639768180244,"Kitsilano",1,3,"very low","very low"
"6283",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.157002968364,49.2639857828638,"Kitsilano",1,3,"very low","very low"
"6284",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.162703341951,49.264075818113,"Kitsilano",1,3,"very low","very low"
"6285",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.133417307513,49.2634276871583,"Fairview",1,3,"very low","very low"
"6286",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.128533094185,49.2899783431618,"Downtown",1,3,"very low","very low"
"6287",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.128533094185,49.2899783431618,"Downtown",1,3,"very low","very low"
"6288",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.12806031412,49.289839658877,"Downtown",1,3,"very low","very low"
"6289",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.132737292988,49.2634167946062,"Fairview",1,3,"very low","very low"
"6290",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.133417307513,49.2634276871583,"Fairview",1,3,"very low","very low"
"6291",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.132914936769,49.2634201255024,"Fairview",1,3,"very low","very low"
"6292",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.164355149969,49.2641019680725,"Kitsilano",1,3,"very low","very low"
"6293",1,3,1,3,1,3,3,4,3,4,3,4,"No",-123.124571421928,49.2770160100582,"Downtown",2,3.5,"low","very low"
"6294",2,2,2,2,2,2,3,4,3,4,3,4,"No",-123.175993576234,49.2638870847214,"Kitsilano",2,3.5,"low","very low"
"6295",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.170670904168,49.2640323905683,"Kitsilano",1.5,3,"very low","very low"
"6296",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.141420553754,49.2637356812852,"Fairview",1,3,"very low","very low"
"6297",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.165407310458,49.2641098306109,"Kitsilano",1,3,"very low","very low"
"6298",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.139963728518,49.2688765948631,"Fairview",1.5,3,"very low","very low"
"6299",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.134754697297,49.2636301374141,"Fairview",1.5,3,"very low","very low"
"6300",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.135260493775,49.2636380288787,"Fairview",1.5,3,"very low","very low"
"6301",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.135435759492,49.263640917918,"Fairview",1.5,3,"very low","very low"
"6302",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.134206979905,49.2634398066627,"Fairview",1.5,3,"very low","very low"
"6303",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.101691358827,49.2837929636471,"Downtown",2,3,"low","very low"
"6304",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.149843567277,49.2638708229339,"Kitsilano",1,3,"very low","very low"
"6305",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.148657948151,49.2638520432884,"Kitsilano",1,3,"very low","very low"
"6306",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.14907016103,49.2636772570203,"Kitsilano",1,3,"very low","very low"
"6307",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.103148423809,49.2701034203527,"Mount Pleasant",1,3.5,"very low","very low"
"6308",1,2,1,2,1,2,3,4,3,4,3,4,"No",-123.125445013997,49.2762657299355,"Downtown",1.5,3.5,"very low","very low"
"6309",1,2,1,2,1,2,3,4,3,4,3,4,"No",-123.125445013997,49.2762657299355,"Downtown",1.5,3.5,"very low","very low"
"6310",1,2,1,2,1,2,3,4,3,4,3,4,"No",-123.126031621463,49.275877938731,"Downtown",1.5,3.5,"very low","very low"
"6311",2,1,2,1,2,1,2,4,2,4,2,4,"Yes",-123.124371515468,49.2757015428584,"Downtown",1.5,3,"very low","very low"
"6312",1,2,1,2,1,2,3,4,3,4,3,4,"No",-123.126278393615,49.2757144066469,"Downtown",1.5,3.5,"very low","very low"
"6313",1,2,1,2,1,2,3,4,3,4,3,4,"No",-123.126278393615,49.2757144066469,"Downtown",1.5,3.5,"very low","very low"
"6314",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.109787033932,49.2630317433849,"Mount Pleasant",1,3,"very low","very low"
"6315",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.110529952405,49.2632299190964,"Mount Pleasant",1,3,"very low","very low"
"6316",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.110698880009,49.2632332655016,"Mount Pleasant",1,3,"very low","very low"
"6317",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.06902031145,49.2604067424828,"Kensington-Cedar Cottage",1.5,3,"very low","very low"
"6318",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.06959505027,49.2764364417156,"Grandview-Woodland",1,3,"very low","very low"
"6319",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.170570878938,49.2641945150015,"Kitsilano",1.5,3,"very low","very low"
"6320",0.5,0.5,0.5,0.5,0.5,0.5,24,24,24,24,24,24,"No",-123.143457816563,49.2688235285111,"Fairview",0.5,24,"very low","very high"
"6321",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.124832526146,49.2888944796142,"Downtown",1.5,3,"very low","very low"
"6322",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.124665967161,49.2888457976746,"Downtown",1.5,3,"very low","very low"
"6323",6,2,6,2,6,2,2,4,2,4,2,4,"No",-123.111255214574,49.2832761218042,"Downtown",4,3,"moderate","very low"
"6324",1,2,1,2,1,2,2,4,2,4,2,4,"No",-123.120990244076,49.2793846042226,"Downtown",1.5,3,"very low","very low"
"6325",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.164587126275,49.2643806332335,"Kitsilano",1,3.5,"very low","very low"
"6326",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.1015289762,49.2838234561538,"Downtown",2,3,"low","very low"
"6327",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.147894879596,49.2638413647647,"Kitsilano",1,3,"very low","very low"
"6328",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.122576361379,49.2790535019874,"Downtown",1,3,"very low","very low"
"6329",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.102167312228,49.2807727101094,"Downtown",1.5,3,"very low","very low"
"6330",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.11102295344,49.2787522289317,"Downtown",1,3.5,"very low","very low"
"6331",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.11102295344,49.2787522289317,"Downtown",1,3.5,"very low","very low"
"6332",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.111262745524,49.2785927565674,"Downtown",1,3.5,"very low","very low"
"6333",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.122249135087,49.2788523925356,"Downtown",1,3,"very low","very low"
"6334",1,1,1,1,1,1,2,4,2,4,2,4,"Yes",-123.103525539788,49.2693396877562,"Mount Pleasant",1,3,"very low","very low"
"6335",1,1,1,1,1,1,2,4,2,4,2,4,"Yes",-123.103525539788,49.2693396877562,"Mount Pleasant",1,3,"very low","very low"
"6336",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.10953061062,49.2628735002003,"Mount Pleasant",1.5,3,"very low","very low"
"6337",2,4,2,4,2,4,2,4,2,4,2,4,"No",-123.15561313928,49.2716553531628,"Kitsilano",3,3,"low","very low"
"6338",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.124173325995,49.2887024414036,"Downtown",1.5,3,"very low","very low"
"6339",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.107071435674,49.2693737323857,"Mount Pleasant",1,3,"very low","very low"
"6340",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.069394505573,49.2761718970071,"Grandview-Woodland",1,3,"very low","very low"
"6341",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.069396897313,49.2760539956794,"Grandview-Woodland",1,3,"very low","very low"
"6342",5,2,5,2,5,2,2,4,2,4,2,4,"Yes",-123.128555866965,49.2822190196208,"West End",3.5,3,"low","very low"
"6343",5,2,5,2,5,2,2,4,2,4,2,4,"Yes",-123.129345146947,49.2816987392339,"West End",3.5,3,"low","very low"
"6344",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.069393425302,49.2762838517275,"Grandview-Woodland",1,3,"very low","very low"
"6345",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.101235691704,49.2840087711858,"Downtown",2,3,"low","very low"
"6346",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.101071850962,49.28403946222,"Downtown",2,3,"low","very low"
"6347",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.127860311919,49.2875499175241,"West End",2,3,"low","very low"
"6348",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.14469147517,49.2646646142836,"Fairview",1.5,3,"very low","very low"
"6349",5,2,5,2,5,2,2,4,2,4,2,4,"No",-123.123648116983,49.2881438649433,"Downtown",3.5,3,"low","very low"
"6350",0.5,0.5,0.5,0.5,0.5,0.5,24,24,24,24,24,24,"No",-123.152863140265,49.2629898435721,"Kitsilano",0.5,24,"very low","very high"
"6351",1,2,1,2,1,2,2,4,2,4,2,4,"No",-123.069932278143,49.2601256694785,"Kensington-Cedar Cottage",1.5,3,"very low","very low"
"6352",5,2,5,2,5,2,2,4,2,4,2,4,"No",-123.12377245626,49.2880609582894,"Downtown",3.5,3,"low","very low"
"6353",1,2,1,2,1,2,2,4,2,4,2,4,"No",-123.069936570787,49.2599052392515,"Kensington-Cedar Cottage",1.5,3,"very low","very low"
"6354",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.115764084995,49.2786458857443,"Downtown",2.5,3,"low","very low"
"6355",3,1,3,1,3,1,3,4,3,4,3,4,"No",-123.142428100302,49.2696885753809,"Fairview",2,3.5,"low","very low"
"6356",3,1,3,1,3,1,3,4,3,4,3,4,"No",-123.142605615469,49.2696917026407,"Fairview",2,3.5,"low","very low"
"6357",2.5,1,2.5,1,2.5,1,24,24,24,24,24,24,"No",-123.128231912872,49.2824329970579,"West End",1.75,24,"very low","very high"
"6358",3.5,2.5,3.5,2.5,3.5,2.5,24,24,24,24,24,24,"No",-123.119514254252,49.2880185579972,"Downtown",3,24,"low","very high"
"6359",0.5,0.5,0.5,0.5,0.5,0.5,24,24,24,24,24,24,"No",-123.107831998931,49.2798043498348,"Downtown",0.5,24,"very low","very high"
"6360",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.147477098499,49.2636392727263,"Kitsilano",1,3,"very low","very low"
"6361",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.109132387656,49.2693836508572,"Mount Pleasant",1,3,"very low","very low"
"6362",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.144599591749,49.2636067130537,"Fairview",1.5,3,"very low","very low"
"6363",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.144777592935,49.263609548518,"Fairview",1.5,3,"very low","very low"
"6364",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.10785134361,49.2693873453803,"Mount Pleasant",1,3,"very low","very low"
"6365",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.108050836768,49.2693909639655,"Mount Pleasant",1,3,"very low","very low"
"6366",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.108248517443,49.2693954924193,"Mount Pleasant",1,3,"very low","very low"
"6367",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.108248517443,49.2693954924193,"Mount Pleasant",1,3,"very low","very low"
"6368",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.144777592935,49.263609548518,"Fairview",1.5,3,"very low","very low"
"6369",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.108428285137,49.2693992547638,"Mount Pleasant",1,3,"very low","very low"
"6370",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.104037250423,49.2693499414193,"Mount Pleasant",1,3,"very low","very low"
"6371",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.103818121359,49.2693430952784,"Mount Pleasant",1,3,"very low","very low"
"6372",2,4,2,4,2,4,2,4,2,4,2,4,"No",-123.140353963877,49.2863958198678,"West End",3,3,"low","very low"
"6373",1,1,1,1,1,1,24,24,24,24,24,24,"No",-123.099744582074,49.2823928163998,"Downtown",1,24,"very low","very high"
"6374",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.138398047235,49.2643054995895,"Fairview",1,3,"very low","very low"
"6375",1,3,1,3,1,3,2,4,2,4,2,4,"No",-123.134101185059,49.2919229049534,"West End",2,3,"low","very low"
